,rLE,Xup,Yup,YXXup,Xlow,Ylow,YXXlow,yTE,deltaYTE,alphaTE,betaTE,Fitness
20,0.00955763012868269,0.4570003198678641,0.11679470708653138,-0.7949748366579067,0.2416296125625545,-0.020455040446449864,0.07385868154370011,-0.004073499713303009,0.0040121042891378056,7.660718487895467,12.05250966116168,-1.645954415786699
21,0.01010771376934711,0.455247214141301,0.11797574574786988,-0.7843576042781979,0.23930414832546124,-0.022424550373877285,0.15691622963636676,-0.006313067852741782,0.002692477143702439,6.49718738642797,10.779021636892946,-1.6567722575040824
22,0.008869896406785139,0.4404704694142622,0.11074483761922764,-0.8640923394955575,0.2468208678140995,-0.01944307441961478,0.1796438396686793,-0.005302453304380476,0.0028270964978239083,8.312734230007345,11.474397095010248,-1.6987273996973007
23,0.010933254573401885,0.4052883313397359,0.11138986572829998,-0.7144560854351429,0.2459084599925559,-0.022373068660405466,0.14785368208627223,-0.004309895973186269,0.0029958930510615243,7.380575841158877,11.484902114136748,-1.7038817937258266
24,0.011218007909199893,0.4414354627466564,0.1224441830181531,-0.9038979863903688,0.25363878968847103,-0.014219086739182735,0.13309372477134487,-0.004488591756522475,0.0037395297836625295,7.779181618607774,9.183814523296427,-1.704571273389761
25,0.01187809452608336,0.43127806077441205,0.13220269007672422,-0.9725935399101063,0.24914197222669043,-0.018666903323708888,0.16612644839285617,-0.004584312517565777,0.0029867436996692705,8.827547025336273,13.06327768704038,-1.7201259151116153
26,0.010433752578143433,0.4161015512902109,0.12139690342647178,-0.8240873401194821,0.24292294106153964,-0.016459447866591388,0.10262377704900148,-0.00307925803433664,0.0034285739444637406,7.965186004472392,10.058839114138532,-1.7258664752193107
27,0.010320188196799937,0.4613313426516117,0.11814710705058475,-0.8516715195480422,0.23772641917231238,-0.02051902191261437,0.09826138343517903,-0.003255633794255555,0.003871274000037986,9.456064057708659,10.916617626448256,-1.7368904171725723
28,0.009394357517486402,0.4154606520123531,0.1171207018928379,-0.652674338300595,0.24781086912667713,-0.02105278729081331,0.09428096538499184,-0.006906825605892262,0.00361718843667848,8.148747854182401,11.578464948770854,-1.7408537738525256
29,0.011627521731859995,0.44046282112078783,0.1304941395868183,-0.7667716936957083,0.24402713918296504,-0.019698244082829892,0.14599332447273922,-0.006866156880192855,0.004301739220299451,8.227483878753382,11.307060391657688,-1.7887478937084007
30,0.010254605179383786,0.4453944949912877,0.1163523039412884,-0.7471275798188988,0.23715148460204988,-0.023243433706526494,0.16140049553179533,-0.0058424121477464695,0.002668497011720919,9.826210187331132,11.394607231406031,-1.855907427045182
31,0.011173539350759421,0.42898877593685675,0.12010466703662305,-0.7337798412272623,0.24770619076113945,-0.01892981643621698,0.14907772488781795,-0.004694901940068451,0.003878524286905529,8.569178610803206,11.033803324531107,-1.8739734498113587
32,0.011472684167487167,0.43101815104055297,0.11219777282615208,-0.7366584840774127,0.24805761014449482,-0.022206810981624223,0.15656124922840858,-0.004251887465652556,0.002994617616569731,9.6045927169939,12.967658580296671,-1.9153704210878482
33,0.01050433975894846,0.42159483400828046,0.12133935278789008,-0.9086094218242093,0.24679162255272175,-0.014829735387173536,0.09113422711428792,-0.0030892556114740857,0.003940656756144885,8.22364829080666,11.791614117200126,-1.9194250033861255
34,0.008530135539675245,0.45269274781174074,0.11756966714603757,-0.768366716510827,0.22048014717395964,-0.021870885694222998,0.16638630045118835,-0.005369049076402813,0.003360125953449168,9.00004584098375,10.066615055131258,-1.930155595510457
35,0.011106662650202105,0.42283599936197674,0.1115310210378803,-0.7265734503013797,0.24347165952572616,-0.02123445485559162,0.06525799236269532,-0.004883603668559398,0.004426457087252748,7.693232693797661,9.888779912765708,-1.930579233113435
36,0.010448446811920194,0.44887910593047486,0.11774386608888816,-0.7745960073797675,0.23703257495169516,-0.01901544876941515,0.14515865073199863,-0.0038481289319841415,0.003670865492521303,7.058860735488501,10.42897677489155,-1.9538580343706895
37,0.008892735135164429,0.4110630222748428,0.1169763112398809,-0.7505151576306153,0.22029783972816308,-0.022892809001693312,0.13352526527857778,-0.0030328132015802417,0.004428140844409075,9.028052408464653,13.55607228194173,-1.9818433705387677
38,0.010161419770188255,0.45084777575589574,0.12475894938724966,-0.7366422094185006,0.21418336789821632,-0.021648361354400767,0.0851744525184478,-0.00481287466547645,0.0039012027969132996,9.436286129068886,11.792056035050862,-1.9948058140529525
39,0.011519240881092026,0.4319262852488176,0.11494861108082148,-0.8988044191026193,0.24705291935549042,-0.02168215457968438,0.1772437827906878,-0.004881423178194365,0.002959037955973666,9.533983131034999,12.981795513656309,-2.009564455385407
40,0.011997837842471964,0.4319090449913211,0.12818178817999704,-0.8980387628545303,0.24526761883652554,-0.01882996245583727,0.17538404568747878,-0.005691785345149342,0.004182887914969764,8.451366100842488,13.075206390923256,-2.0182086958339127
41,0.009051317561129459,0.4555390429458652,0.12364083207029371,-0.7956770605258793,0.21613304047514592,-0.021481520603207297,0.16424330301698986,-0.004423609308421873,0.004989386691464696,7.8530034619273845,10.342653633706076,-2.020972353332349
42,0.009638591368845205,0.41358288701182655,0.12440315054376486,-0.8015693372335572,0.21640367503093388,-0.021722914755136182,0.08258296406177643,-0.0041094528451934495,0.004256603866247894,8.509740878456459,9.213161118930243,-2.0514056566008043
43,0.009850509040304802,0.4363178978777381,0.12973169367611573,-0.8522314918484287,0.20372706747855435,-0.021945006924693373,0.1064853114413233,-0.004078611420110154,0.0038401072547140968,7.256380437048807,11.616869276173908,-2.0573849179301598
44,0.011774759564020637,0.4460056954036337,0.12236605590580694,-0.8871660516422892,0.2413953905809097,-0.017454509225544364,0.16271284693653493,-0.004796516361534249,0.003768871655057785,9.786869736525821,11.956422750428477,-2.0752980091702526
45,0.012233808350772224,0.4203363757426132,0.11459292777806643,-0.8382593743000993,0.24828674867102815,-0.02084738453254487,0.12554416250722678,-0.003984502762720229,0.002598653706348478,9.673303193710948,13.95090857994439,-2.07971403875399
46,0.008908328387943474,0.4570807118873889,0.11968628392405128,-0.7382722493390134,0.21477663357164192,-0.02304947795210057,0.08085888443144422,-0.0030414569667645453,0.004697724002192193,9.536125276535461,14.418157043332137,-2.0797384980422575
47,0.011888018027973303,0.4364869706376454,0.12657387808826343,-0.7671963185659488,0.20847205742565936,-0.02187467473335152,0.1375851128096619,-0.003946724896162893,0.0035856070277731616,9.112395637270371,10.289058793479574,-2.0827996781002756
48,0.01257117789455433,0.4325247821688944,0.12162826893322774,-0.7043246913342025,0.24078719147871014,-0.019380383762179015,0.11415747686948799,-0.0030608338398020875,0.003386738271732433,9.62103471430629,11.844765871480561,-2.0913309668459634
49,0.010221878539452497,0.41108697726642063,0.11743145229820912,-0.8811916495759249,0.25904406999585516,-0.021898921061004873,0.13493771010216324,-0.0035920228037996218,0.00241820236292363,7.62461480968466,11.010761759850345,-0.8923289408123501
50,0.009741936838785579,0.46193309618323325,0.12463548004830945,-0.7710279097941504,0.25756076852417403,-0.022926633937801214,0.10935940820691964,-0.004591320161654243,0.004660351997329587,8.737725926364933,11.584027841965959,-0.9061262385244158
51,0.009011864166659327,0.42533848698535165,0.12625934807968578,-0.8578831500387734,0.24994129931970765,-0.01831910873716945,0.1119745765036255,-0.003,0.0036706259606713054,7.957156912173941,11.436819711839046,-0.9640607422472502
52,0.010675485031794593,0.42046870282589527,0.12553415291427455,-0.7580294929252812,0.2514829127312772,-0.02395752455479112,0.09329692374911626,-0.00401381005318816,0.004579004020932635,8.811156554543114,11.127711638013704,-1.0077879144123143
53,0.009797468489626482,0.47415878709642306,0.11561293633635465,-0.7182801854898027,0.25390088508625164,-0.022507223675715993,0.1477472499519784,-0.004542371118545288,0.0029294119830771785,9.146563213978332,9.536867097101169,-1.0429555369813641
54,0.009806182452161681,0.4231065253914766,0.12411580802994965,-0.7276649299363996,0.24435080804701123,-0.0215632321534302,0.2,-0.0031948371209841774,0.0043766536394308775,7.711020625971134,9.690861025126281,-1.0480619874848505
55,0.009518069091792144,0.4189794232293616,0.11592787856426513,-0.8056161943687581,0.26042690054383444,-0.022837644057639366,0.09914521594674493,-0.00464591171676464,0.004602593695462951,8.777343649019594,11.199262446601438,-1.0750505045110175
56,0.008679183206356429,0.4468356136200093,0.11570868951879638,-0.8297919550192466,0.2481298310413418,-0.022082605019357042,0.0995038691552451,-0.005502409844756311,0.003950623007188789,7.993785100266759,9.61306930224605,-1.1178683077435119
57,0.009767428908555661,0.4142603735926998,0.12270965309053135,-0.7319418587653839,0.24656890012862884,-0.02171171524837118,0.17364374582613923,-0.003171630010325089,0.0046417546291031755,7.840016603927528,10.77710580120138,-1.1329585549581844
58,0.008326449492738733,0.45882771163204883,0.11973634025756644,-0.8626971788971634,0.24443475137760187,-0.02296756236697566,0.15930553669253134,-0.006666697606557138,0.0026483248647525747,7.935035844018521,11.38342710755303,-1.1366368709067358
59,0.009798808535659221,0.45230057246019884,0.124406184422958,-0.8374517190906446,0.25415469566326965,-0.02330155802102545,0.09684183384717546,-0.005895937287289557,0.004540706840223835,8.978387223817926,11.488583549977635,-1.1439369603898637
60,0.00972138376107049,0.4127026124800373,0.11997170783340669,-0.7228264340879774,0.24646244520816293,-0.021272872375728856,0.08612302435236288,-0.0030740227236131807,0.0038814457676768287,7.784013217910062,11.035518287022688,-1.1535286398383893
61,0.009820447126868402,0.4407197696041634,0.1318060847157751,-0.869464862022106,0.24789556832646778,-0.019616224133663783,0.14684832602740128,-0.003566437959993671,0.005279874176610589,8.552915789283789,11.472026030446221,-1.16199777454148
62,0.008847010251979637,0.4572196422362118,0.12466803256147521,-0.6797809918217926,0.25893196320398226,-0.022039763518633012,0.07226121124214148,-0.0072506215460545744,0.00448955122185962,8.738646506835764,12.10373253160942,-1.1851278644572134
63,0.00995692994732443,0.4368290384996548,0.11689361277249,-0.7212748246773545,0.24735873956133417,-0.02155096669717868,0.09732968476809271,-0.0032748885524355766,0.003167443095650265,10.313715984692665,10.007624817945777,-1.1861658081611284
64,0.0085,0.4378774012256137,0.12230690378710826,-0.7863570608503552,0.24742246723664704,-0.021716919660611938,0.09365132638250763,-0.006706584947741238,0.0036637484963903703,8.75643826957901,11.204916462407063,-1.2449419094431322
65,0.009387628862107061,0.46389091080526573,0.12068055857875576,-0.7548192608555958,0.2511001556401569,-0.022148819319051632,0.19988419874688518,-0.005561694326994425,0.005281099159723208,9.280774832325077,9.48680615575829,-1.2693839873223398
66,0.009822303309033522,0.46376349741073153,0.12702816150301127,-0.8146493578279592,0.25142061135984467,-0.01863007866245244,0.10620721652687695,-0.0046326444369697364,0.004667838785198415,7.729628448512545,10.984530185925188,-1.2883478747648096
67,0.010084810949422401,0.4481008877142941,0.12320729472808578,-0.7374570776312956,0.24692446260389708,-0.02205080529743852,0.20732855271545447,-0.004296952292896523,0.003947216601765227,7.830828572023205,11.658673233329644,-1.302668102438646
68,0.009927454375977071,0.4251900666866896,0.11746958449569934,-0.7218660570866982,0.24861813266562877,-0.020387747481248365,0.13167122742204743,-0.003129645615898235,0.004116097028171251,8.480424614043674,10.725401610270476,-1.311533822723742
69,0.009040145396768612,0.4571729757757299,0.11469687039746626,-0.8682272209954809,0.25554757392441996,-0.019465074842613738,0.15959923101142218,-0.004658532474755518,0.0039755753717999835,7.46374528837885,11.429114078750766,-1.3208653850872043
70,0.010460628714565897,0.45882638894326633,0.11962564372221943,-0.7668341363198821,0.24572935447294714,-0.02310540488489816,0.17495321375074613,-0.006468716079254672,0.0023002786203914563,6.31913707641882,10.816173299765248,-1.3870511244183206
71,0.01053078778849568,0.42123194504666533,0.12460255261783224,-0.9085848437095573,0.2395687923828399,-0.02255332136588719,0.08570954381009713,-0.003736418944136491,0.004531025421340377,9.629942795019613,10.288424874318238,-1.3932933470961126
72,0.010779809025466748,0.4070414216302581,0.11338081076117014,-0.8752785580807422,0.2505967914313484,-0.022705468155071226,0.1949162607091056,-0.0037346135785707524,0.00312543205059041,7.473044944535305,11.591820528800737,-1.4182195580533117
73,0.010556079438604208,0.4154930193493592,0.12361167518781105,-0.7700257655976386,0.23981919038020474,-0.021275027066563822,0.04149323354438701,-0.003450729803051832,0.004732170500904566,8.008147683691966,10.052568250858391,-1.4387498460384316
74,0.008804108308017202,0.45375327056020986,0.11900921215300934,-0.8643782486319679,0.25003610016459055,-0.018230789120253096,0.1808376015571542,-0.005344511380635933,0.0032281684819697692,8.334667271378022,10.896327604558294,-1.4411965917961878
75,0.009051545830675106,0.4194529632588944,0.12194370165749792,-0.9263022869161591,0.24688248773684168,-0.014722630597148087,0.11351040423806558,-0.00418803494784687,0.0035435807377884056,8.425134408107084,8.201013419659047,-1.4480781219623327
76,0.010252039952367707,0.45231341940896014,0.12503038955048273,-0.8534939634895207,0.2559744065812082,-0.019072700750765344,0.09832681080574285,-0.005838626013665944,0.00458628694785447,7.351582079104446,11.626298401593548,-1.4497024664318838
77,0.009888224446764673,0.4222287416172866,0.12145225367733231,-0.8990635342764776,0.2499223740959758,-0.014448085748224895,0.12530193862198807,-0.002598812414233718,0.0036459520411661695,8.428549366436545,10.044341922116905,-1.4642597349953435
78,0.008494893814188593,0.39611203014767193,0.12323129753537715,-0.6439363023091258,0.24097500748186804,-0.022969069202130158,0.20654621852666188,-0.006017056703002347,0.004534364727178622,9.23570402352889,11.464685662511712,-1.4651264145192768
79,0.010096359466295802,0.43090337750497615,0.11433681981602305,-0.7388320219997042,0.24635933155466827,-0.0213960851558492,0.18166087822146706,-0.0032915827743929494,0.004404800104485962,7.2699008767127475,11.141508183032656,-1.487785471019133
80,0.010667318266725755,0.41363488518847547,0.11767694466123872,-0.9212393613146409,0.24708738787720483,-0.021807863042909187,0.14338727376739396,-0.004408891468297107,0.0031014367904844417,7.334113366549936,11.51632979550209,-1.4878157249832067
81,0.010351302827606552,0.4490261477444118,0.10924256175511064,-0.6632762966763099,0.24849498578165194,-0.020757972318507498,0.1675423045512185,-0.0020260275526403615,0.0037834489605972662,7.747414642454653,11.471783330729352,-1.5317297778062477
82,0.008847789371552154,0.421258103695478,0.12672222628979116,-0.8389742154414862,0.24742362868757928,-0.023357095445193245,0.09573811870143552,-0.0025364588417658247,0.003892679768875933,8.008131212205404,9.397012057574265,-0.3036374862239504
83,0.007318898573673179,0.40974910640818774,0.12054543608776405,-0.8674541194672324,0.2572427424841852,-0.023570529922398956,0.1849416472032368,-0.004002567398975109,0.0024951581683585,8.00440779081645,11.538523936146378,-0.36004614952230224
84,0.00838564851806847,0.410530189956944,0.1280110720970295,-0.9002623911054544,0.24313890060536977,-0.021731340217511767,0.1280666919898628,-0.0027418410762910525,0.00362206104546066,7.966775552135842,10.771254675453278,-0.6112444611901735
85,0.01020942016141404,0.4170099567834057,0.1242528251170036,-0.854281814928774,0.256136623608582,-0.022964001134096558,0.19315630129735592,-0.0029162579827105945,0.002960661278554497,7.739092419652262,10.967686265935265,-0.6483621433968995
86,0.01021043702985794,0.42194802048857877,0.12504172753756268,-0.8638709932628258,0.2502277790128304,-0.021497603455650608,0.18690388670861588,-0.0029621740238157356,0.002770856886547146,7.10076994551483,9.575021649481359,-0.724083142791664
87,0.007937422031748418,0.41330158366675696,0.11931588012548758,-0.7621842788591353,0.2561134248731744,-0.02162247054697214,0.15021986059824038,-0.005659290606305854,0.0016714056691797925,8.28749261657677,10.868391094270976,-0.7271664809861019
88,0.0111226352957654,0.46304069976435197,0.12677070470207558,-0.7314483715796549,0.253956364809209,-0.02382640695987406,0.1401793407581708,-0.003326596104982961,0.0035866511295127934,8.144293599649274,11.30383859729178,-0.8120853557645228
89,0.009870264224339658,0.42476915381746416,0.1272109834316407,-0.8207134481773752,0.2507949979501278,-0.021407878439564095,0.2062527230258425,-0.003837947109115152,0.0037214735762263204,7.238565913403933,9.985297534190098,-0.8155895224073293
90,0.010586607251365296,0.4197238010985462,0.12039208159719479,-0.8510963937140168,0.25530101055812227,-0.02334209520014095,0.11585009184478201,-0.002967699953394458,0.002961152336965357,7.724540774017627,11.552610509970688,-0.8521816883978782
91,0.009266056932653388,0.42687008911557656,0.1218010227589568,-0.7813254825162235,0.2597118102208158,-0.02244697424011697,0.11022285720571251,-0.004595622245122603,0.004228256998914425,8.900379550765944,11.335064427462736,-0.8671441817306037
92,0.00872807706061066,0.4580711196814835,0.11823653095772466,-0.8693649584889009,0.24845060027994784,-0.023573177182267053,0.15956873852575987,-0.005201079293781507,0.0022603163677586114,8.072968599179019,11.413949432447362,-0.9149607736492751
93,0.01008285314773884,0.4319776379415838,0.11372087454500433,-0.8673075224568121,0.2575969210605954,-0.02171451547780792,0.18415102528398153,-0.0036266159672986775,0.0016447497868984694,7.167243964336329,11.203011852366622,-0.9825913591659892
94,0.008683068113340804,0.4280683995560927,0.1282827562601294,-0.8655543872563739,0.24876021552329208,-0.017760740095815547,0.08080618881979365,-0.003521043245735704,0.0036606483685221996,7.787790441663398,11.641543414478853,-0.9861553153441089
95,0.009757912868826612,0.46583459566330515,0.12455214160904902,-0.8015349211520147,0.25866439059772256,-0.023288961563734042,0.09302139565581191,-0.005821634625387436,0.004622054180395983,8.800870582444867,11.551608918303296,-1.0148686546871353
96,0.009749984448947894,0.4548576139552029,0.12458263065597629,-0.7663608884813932,0.2532375584553841,-0.023331527520827563,0.09701333141919723,-0.004866963064356941,0.004673231283218401,8.656020043802098,11.60408532693196,-1.015343053094967
97,0.01062582283074506,0.45073442668050523,0.1250394373618403,-0.8092923634374269,0.2540852825308979,-0.02128038428057971,0.0982633450955163,-0.0036494264468655505,0.004465707409232079,8.796728275967174,10.714588343608153,-1.0214137580404294
98,0.010177719383120088,0.4554817700899633,0.12020106580718631,-0.7825181512412942,0.24965816144397188,-0.0226904383230747,0.07868125670958848,-0.0042522113647763295,0.0032693855217353876,6.7101866786651145,10.891873628385671,-1.0247955532839255
99,0.00987404673216765,0.43674610503240774,0.12576022418241134,-0.8051604145317947,0.2615767608565563,-0.022702276000738004,0.0959239173279158,-0.0063899180876347455,0.004632719526093444,8.703447854331044,11.289349501655108,-1.0352387774805132
100,0.009030494741106352,0.45758438868306334,0.12157816918746442,-0.8454835031849652,0.2555731249551907,-0.019473429880854258,0.08542196040150794,-0.004544386015830153,0.0038284854753327766,7.594091066536921,11.406755228963483,-1.0357144720379288
101,0.00896986541058292,0.4078783093664567,0.12136130822669372,-0.7076478835119097,0.24339931158408443,-0.02204785861795131,0.12304479747821122,-0.003861190076182647,0.003895450067893386,7.957964732303964,10.533775433324962,-1.0656838918900553
102,0.008971893050345793,0.4295511374423202,0.11865376256414355,-0.8676190357347099,0.25954834313826847,-0.021155466173557604,0.1451918538679504,-0.006429333879798654,0.0026439205193493874,8.00032663274674,11.354797392878057,-1.067324042760364
103,0.010557505397540003,0.41768757425287595,0.12174145588014268,-0.8590765762058227,0.25300946502235694,-0.01905092675851636,0.10138433725294302,-0.002757960132081597,0.002158830567721282,7.624549090448773,11.538343243955381,-1.0730669419248517
104,0.009019599174951178,0.4124615786844482,0.12238882526344327,-0.8910927594899513,0.24831837907615373,-0.02270001042847887,0.12189913637422121,-0.006165302189916953,0.002612135643068404,7.900219214571442,11.318034052477396,-1.0755576405647196
105,0.008462548436223932,0.4559471766025518,0.11854472951711251,-0.8075093308951649,0.24509873993455303,-0.02117030765571857,0.2462350819754593,-0.0029962467434529235,0.004042830029366121,7.967497971619256,11.271012797268023,-1.1103462891964633
106,0.00979096837619041,0.4542095739084977,0.1262229245074937,-0.8376841917413635,0.2584270267592011,-0.02259971203022114,0.10337599323490004,-0.006726431038394198,0.00435161849597923,9.080476122212131,11.29595739659096,-1.119732766901977
107,0.010286619556925202,0.41712381090309814,0.12626286541337908,-0.9243617242553561,0.24818362677893777,-0.02031299910074847,0.16121155186953207,-0.0030298756065633816,0.004616111675677545,7.831870371221294,10.443490951100687,-1.1198169314302056
108,0.010620757309882926,0.4579703852897428,0.1238979152349712,-0.7885219014168093,0.253925275898657,-0.02223287599712217,0.10154654368541838,-0.005122826603859211,0.004083547482568169,8.820024531374807,10.579400555525593,-1.1533261137029942
109,0.009025159930692972,0.4285864786770496,0.11644400627192242,-0.8664996515970235,0.25758652803384674,-0.022133944865880828,0.18368413407511602,-0.005472623942410259,0.0051314722580878495,8.582687994361525,9.942692994816134,-1.155879905120456
110,0.009885374439912088,0.45071785089359845,0.12604789788612988,-0.8245059920325529,0.26502271214394046,-0.022691087186089604,0.09650794034969398,-0.0017955213074819908,0.00462568720184464,7.580409384415824,11.243559253929027,-0.2111210686131895
111,0.008760828409278049,0.42573060983744243,0.12646709158166264,-0.8530150188793221,0.2547201707956875,-0.02175718319280627,0.2221173786578397,-0.0029470216671196986,0.00229545398850211,8.395075774370014,11.599548158626483,-0.4803183706978553
112,0.009994021643653912,0.45899622445087557,0.12902162124452468,-0.7893425429021373,0.2542310259339709,-0.024205255794589438,0.1112450503832478,-0.003291103993584131,0.003522723950149456,10.584436452473863,10.562661349268089,-0.5070864108402574
113,0.00815842851994563,0.4142723464621845,0.1255923728305208,-0.7320549081996477,0.24456506423921756,-0.02290139405580312,0.10164312647130075,-0.005071818631169166,0.0022299319821137828,8.119441921962611,9.430224813717667,-0.5149951523411281
114,0.010025154331859859,0.4336906294423429,0.11917691519704847,-0.8648646886792302,0.2546742925272173,-0.021493728289785612,0.18570561736082422,-0.0034136692298999713,0.0011378565573373954,7.151264883462734,8.88940361899389,-0.5922133556846025
115,0.009988166617463299,0.4520464054146453,0.12537793399037717,-0.7690981599108015,0.25665227989947986,-0.022538711465549144,0.22524050295034823,-0.0029341097688274005,0.003506917028012149,6.585905115980612,11.045747913537436,-0.5981909904060998
116,0.010220851781600673,0.4196905883561318,0.12678240106633373,-0.8894298273116326,0.2554096953920354,-0.022466087343888733,0.18577874362618296,-0.0036899030629701872,0.0024966433459611996,7.616892352978179,10.98686633156964,-0.6566326099069953
117,0.009938368901336841,0.4571969652437407,0.12197082550627902,-0.7069136529143994,0.2539644786327521,-0.024763659462540156,0.12998397661657332,-0.003335506035267489,0.0035733234196869534,10.722236017408935,9.720249599684852,-0.6632441420403633
118,0.009813909989164645,0.46663609460642613,0.12479189478278589,-0.7904627599229116,0.2562662171439112,-0.024870348303979987,0.09890848387969783,-0.003728618922264718,0.004588360739825934,7.870706251467218,11.540009077555425,-0.6759897591987534
119,0.00816876500558341,0.46536436665129094,0.12400681869139316,-0.7731986957912345,0.255533987009073,-0.022839694538166488,0.11403111988472717,-0.004323243816972645,0.004586988404715738,8.798135219308758,11.51140932755516,-0.6959065119785328
120,0.009944186289687207,0.4871860532099835,0.11697198900912492,-0.8139569901965522,0.254991038739628,-0.022579626283490868,0.12675343985462378,-0.002482202267918565,0.0029348657918448406,8.274432796538278,9.63276544696417,-0.6966585379799913
121,0.008387086705464423,0.421261031426596,0.11341260974691675,-0.8577944693686065,0.2562823793652847,-0.023292930398037655,0.14010127654614074,-0.004762971448305037,0.002672557484126503,8.857392495873606,9.001817238946504,-0.6982231466720066
122,0.009754162279309544,0.4646391541817474,0.12407595308464645,-0.902089314844896,0.25760714919180916,-0.021186876604202196,0.0784487839826006,-0.00382094924685584,0.002332083599239202,8.877188138157763,11.047209567631569,-0.7070069646278233
