Experiment Name,Crossover,Mutation Rate,Mutation,Selection,Survivor Selection,Generation Number,Generation Log File,Best Fitness,Lowest Fitness,Average Fitness,Standard Deviation Fitness,Median Fitness
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,24,../RESULTS/Combination_Experiment_1/Results_Gen_24_20231225_170606.txt,0.029346524931314115,-0.05037570467160053,-0.020117952300820047,0.021255406409741127,-0.024730157786392405
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,25,../RESULTS/Combination_Experiment_1/Results_Gen_25_20231225_170618.txt,0.029346524931314115,-0.037799865980282704,-0.009800605197175488,0.019960283016138544,-0.01131422005371372
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,26,../RESULTS/Combination_Experiment_1/Results_Gen_26_20231225_170630.txt,0.034234316680909434,-0.02961561162633021,0.00014610294066298309,0.017496722162513273,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,27,../RESULTS/Combination_Experiment_1/Results_Gen_27_20231225_170640.txt,0.034234316680909434,-0.02931815876514834,0.0011381600928960895,0.016906516400125717,0.0026374721917990394
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,28,../RESULTS/Combination_Experiment_1/Results_Gen_28_20231225_170651.txt,0.034234316680909434,-0.02931815876514834,0.0011381600928960895,0.016906516400125717,0.0026374721917990394
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,29,../RESULTS/Combination_Experiment_1/Results_Gen_29_20231225_170702.txt,0.034234316680909434,-0.02931815876514834,0.0011381600928960895,0.016906516400125717,0.0026374721917990394
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,30,../RESULTS/Combination_Experiment_1/Results_Gen_30_20231225_170712.txt,0.034234316680909434,-0.02931815876514834,0.0011381600928960895,0.016906516400125717,0.0026374721917990394
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,31,../RESULTS/Combination_Experiment_1/Results_Gen_31_20231225_170723.txt,0.034234316680909434,-0.02931815876514834,0.0011381600928960895,0.016906516400125717,0.0026374721917990394
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,32,../RESULTS/Combination_Experiment_1/Results_Gen_32_20231225_170733.txt,0.034234316680909434,-0.02931815876514834,0.0011381600928960895,0.016906516400125717,0.0026374721917990394
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,33,../RESULTS/Combination_Experiment_1/Results_Gen_33_20231225_170744.txt,0.034234316680909434,-0.02931815876514834,0.0011381600928960895,0.016906516400125717,0.0026374721917990394
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,34,../RESULTS/Combination_Experiment_1/Results_Gen_34_20231225_170754.txt,0.034234316680909434,-0.02931815876514834,0.0011381600928960895,0.016906516400125717,0.0026374721917990394
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,35,../RESULTS/Combination_Experiment_1/Results_Gen_35_20231225_170805.txt,0.034234316680909434,-0.02931815876514834,0.0011381600928960895,0.016906516400125717,0.0026374721917990394
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,36,../RESULTS/Combination_Experiment_1/Results_Gen_36_20231225_170815.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,37,../RESULTS/Combination_Experiment_1/Results_Gen_37_20231225_170826.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,38,../RESULTS/Combination_Experiment_1/Results_Gen_38_20231225_170836.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,39,../RESULTS/Combination_Experiment_1/Results_Gen_39_20231225_170847.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,40,../RESULTS/Combination_Experiment_1/Results_Gen_40_20231225_170857.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,41,../RESULTS/Combination_Experiment_1/Results_Gen_41_20231225_170908.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,42,../RESULTS/Combination_Experiment_1/Results_Gen_42_20231225_170918.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,43,../RESULTS/Combination_Experiment_1/Results_Gen_43_20231225_170929.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,44,../RESULTS/Combination_Experiment_1/Results_Gen_44_20231225_170940.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,45,../RESULTS/Combination_Experiment_1/Results_Gen_45_20231225_170950.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,46,../RESULTS/Combination_Experiment_1/Results_Gen_46_20231225_171001.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,47,../RESULTS/Combination_Experiment_1/Results_Gen_47_20231225_171012.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,48,../RESULTS/Combination_Experiment_1/Results_Gen_48_20231225_171022.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,49,../RESULTS/Combination_Experiment_1/Results_Gen_49_20231225_171033.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,50,../RESULTS/Combination_Experiment_1/Results_Gen_50_20231225_171044.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,51,../RESULTS/Combination_Experiment_1/Results_Gen_51_20231225_171054.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,52,../RESULTS/Combination_Experiment_1/Results_Gen_52_20231225_171104.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,53,../RESULTS/Combination_Experiment_1/Results_Gen_53_20231225_171115.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,54,../RESULTS/Combination_Experiment_1/Results_Gen_54_20231225_171126.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,55,../RESULTS/Combination_Experiment_1/Results_Gen_55_20231225_171136.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,56,../RESULTS/Combination_Experiment_1/Results_Gen_56_20231225_171146.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,57,../RESULTS/Combination_Experiment_1/Results_Gen_57_20231225_171157.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,58,../RESULTS/Combination_Experiment_1/Results_Gen_58_20231225_171207.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,59,../RESULTS/Combination_Experiment_1/Results_Gen_59_20231225_171217.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,60,../RESULTS/Combination_Experiment_1/Results_Gen_60_20231225_171228.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,61,../RESULTS/Combination_Experiment_1/Results_Gen_61_20231225_171238.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,62,../RESULTS/Combination_Experiment_1/Results_Gen_62_20231225_171248.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,63,../RESULTS/Combination_Experiment_1/Results_Gen_63_20231225_171258.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,64,../RESULTS/Combination_Experiment_1/Results_Gen_64_20231225_171309.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,65,../RESULTS/Combination_Experiment_1/Results_Gen_65_20231225_171319.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,66,../RESULTS/Combination_Experiment_1/Results_Gen_66_20231225_171329.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,67,../RESULTS/Combination_Experiment_1/Results_Gen_67_20231225_171339.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,68,../RESULTS/Combination_Experiment_1/Results_Gen_68_20231225_171348.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,69,../RESULTS/Combination_Experiment_1/Results_Gen_69_20231225_171358.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,70,../RESULTS/Combination_Experiment_1/Results_Gen_70_20231225_171408.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,71,../RESULTS/Combination_Experiment_1/Results_Gen_71_20231225_171418.txt,0.034234316680909434,-0.02931815876514834,0.00018440540881823201,0.017432710763254543,0.0024260699205981015
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,72,../RESULTS/Combination_Experiment_1/Results_Gen_72_20231225_171428.txt,0.034234316680909434,-0.02931815876514834,-0.0003288157342306291,0.01739447677726415,0.002147157726121715
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,73,../RESULTS/Combination_Experiment_1/Results_Gen_73_20231225_171438.txt,0.034234316680909434,-0.02931815876514834,-0.0003288157342306291,0.01739447677726415,0.002147157726121715
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,74,../RESULTS/Combination_Experiment_1/Results_Gen_74_20231225_171448.txt,0.04608038742278208,-0.021961054744347033,0.0076554406406646675,0.017017268787956175,0.006108265569487053
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,75,../RESULTS/Combination_Experiment_1/Results_Gen_75_20231225_171458.txt,0.04608038742278208,-0.0036374215821045395,0.017661711704693,0.014895626365106251,0.01617836398392331
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,76,../RESULTS/Combination_Experiment_1/Results_Gen_76_20231225_171509.txt,0.06509979228990581,0.009574194180671602,0.034198623329611065,0.015746230206911627,0.03468460810704006
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,77,../RESULTS/Combination_Experiment_1/Results_Gen_77_20231225_171519.txt,0.06509979228990581,0.025062488268892017,0.0409238569087243,0.012252022179827756,0.03820038224477919
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,78,../RESULTS/Combination_Experiment_1/Results_Gen_78_20231225_171531.txt,0.06509979228990581,0.034234316680909434,0.047228811980030476,0.009555493226938824,0.04590343797779596
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,79,../RESULTS/Combination_Experiment_1/Results_Gen_79_20231225_171541.txt,0.06509979228990581,0.03820038224477919,0.05012409053664038,0.007728987893929772,0.049274331476390355
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,80,../RESULTS/Combination_Experiment_1/Results_Gen_80_20231225_171553.txt,0.09293083949088839,0.04298690241304606,0.05939047424284756,0.013739235342209742,0.05412680929898424
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,81,../RESULTS/Combination_Experiment_1/Results_Gen_81_20231225_171604.txt,0.10070049537927978,0.049274331476390355,0.06615875229189706,0.014752487548636254,0.061606684648998294
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,82,../RESULTS/Combination_Experiment_1/Results_Gen_82_20231225_171616.txt,0.12306561229933619,0.0587277882533931,0.07614528211876533,0.01516710100569333,0.07126327449914109
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,83,../RESULTS/Combination_Experiment_1/Results_Gen_83_20231225_171628.txt,0.12306561229933619,0.06509979228990581,0.08287273578527454,0.015028970173136685,0.0779326779453648
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,84,../RESULTS/Combination_Experiment_1/Results_Gen_84_20231225_171640.txt,0.17269037581799157,0.07201991563740441,0.09384705287755292,0.023154273914963504,0.08683614686772162
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,85,../RESULTS/Combination_Experiment_1/Results_Gen_85_20231225_171652.txt,0.17269037581799157,0.08284577957896917,0.1095614974906707,0.025789063299825908,0.0994731722093693
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,86,../RESULTS/Combination_Experiment_1/Results_Gen_86_20231225_171704.txt,0.17269037581799157,0.09293083949088839,0.12640531982525405,0.027382077264497765,0.11080969557301308
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,87,../RESULTS/Combination_Experiment_1/Results_Gen_87_20231225_171715.txt,0.17269037581799157,0.10070049537927978,0.13763993000819164,0.025299736657588636,0.1506079695101243
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,88,../RESULTS/Combination_Experiment_1/Results_Gen_88_20231225_171727.txt,0.17739394490275237,0.11080969557301308,0.15233903642527602,0.019273909894520283,0.1572401396980413
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,89,../RESULTS/Combination_Experiment_1/Results_Gen_89_20231225_171739.txt,0.17847964576680064,0.1525957040184395,0.1635388492917131,0.008332557353551201,0.161626211435661
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,90,../RESULTS/Combination_Experiment_1/Results_Gen_90_20231225_171750.txt,0.17847964576680064,0.15546017964427902,0.1659357562818024,0.007445570517595639,0.16418440427121667
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,91,../RESULTS/Combination_Experiment_1/Results_Gen_91_20231225_171802.txt,0.17847964576680064,0.15938130954450883,0.1681777673733729,0.006242219823113903,0.16810570011020876
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,92,../RESULTS/Combination_Experiment_1/Results_Gen_92_20231225_171813.txt,0.17847964576680064,0.1623902368493053,0.17046535088939102,0.005108054048578923,0.16992548667991142
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,93,../RESULTS/Combination_Experiment_1/Results_Gen_93_20231225_171824.txt,0.17863106221669542,0.16775578459300622,0.1727593723943843,0.0036740234360836885,0.17268377005265148
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,94,../RESULTS/Combination_Experiment_1/Results_Gen_94_20231225_171835.txt,0.17863106221669542,0.1690609229809622,0.1734280130946577,0.0032275994641893825,0.17269037581799157
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,95,../RESULTS/Combination_Experiment_1/Results_Gen_95_20231225_171847.txt,0.17891074981611937,0.17079005037886066,0.17497746580565726,0.0027432658299553964,0.17488345157023683
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,96,../RESULTS/Combination_Experiment_1/Results_Gen_96_20231225_171858.txt,0.17891074981611937,0.17269037581799157,0.1766263949362496,0.002133664131159545,0.17733427658196196
Combination_Experiment_1,Single Point Crossover,0.01,Creep Mutation,Roulette Wheel Selection,Truncation Survivor Selection,97,../RESULTS/Combination_Experiment_1/Results_Gen_97_20231225_171910.txt,0.17954758201083462,0.1726990099990358,0.17704954214455773,0.0019009000089001491,0.17736411074235717
